focal_species	other_species	ortholog_number	focal_transcript	other_transcript	positive_selection	dN	dS	dN/dS	focal_gene_ID	LFC_abdomen	FDR_pval_abdomen	LFC_head+thorax	FDR_pval_head+thorax	level_most_dist_ortholog
C_maculatus	C_chinensis	309	g1515.t1	CALCHIM00000000353	False	0.0124	0.3095	0.04006462035541195	g1515	0.676707910409387	5.3679354556827e-13	-0.0897064687980169	0.419833944807184	4
C_maculatus	C_chinensis	89	g1397.t1	CALCHIM00000019483	False	0.0195	0.2592	0.07523148148148148	g1397	0.450439970351306	0.000144254348551629	0.28213876585678	0.045456864957317	5
C_maculatus	C_chinensis	74	g2903.t1	CALCHIM00000051313	True	0.1347	0.6678	0.20170709793351302	g2903	-3.07794713514652	4.20007029474608e-66	-2.12669378815678	6.77237767513626e-37	4
C_maculatus	C_chinensis	31	g1422.t1	CALCHIM00000007111	False	0.0	0.4093	0.0	g1422	-0.114491597285498	0.527344607583581	-0.0601544203364716	0.76875210211939	5
C_maculatus	C_chinensis	150	g2929.t1	CALCHIM00000051696	False	0.0214	0.4652	0.04600171969045572	g2929	NaN	1	NaN	1	5
C_maculatus	C_chinensis	115	g1690.t1	CALCHIM00000025826	False	0.0049	0.3857	0.012704174228675136	g1690	-4.12506192321517	4.81414614222444e-68	-2.68105635344038	2.60860561501844e-33	5
C_maculatus	C_chinensis	251	g7444.t3	CALCHIM00000037321	False	0.0093	0.3662	0.025395958492626977	g7444	-1.32684626598842	1.83135489801056e-31	-0.165648239343876	0.155928358324277	5
C_maculatus	C_chinensis	214	g2870.t1	CALCHIM00000020212	False	0.0252	0.2758	0.09137055837563453	g2870	0.692740551873367	3.08917786656778e-05	-0.805580321289766	7.38513840892531e-06	5
C_maculatus	C_chinensis	190	g1577.t1	CALCHIM00000044907	NaN	not_found	not_found	not_found	g1577	2.03167854984097	1.08927125444913e-47	0.145146471081965	0.581569652714298	5
C_maculatus	C_chinensis	229	g2891.t1	CALCHIM00000050175	False	0.0259	0.2822	0.09177888022678951	g2891	4.80309131504253	2.11861034436399e-54	-3.8940605898169	0.0200883604998615	5
C_maculatus	C_chinensis	291	g2911.t2	CALCHIM00000000656	False	0.0367	0.3818	0.0961236249345207	g2911	0.178356388422359	0.479033924607005	0.554581400888782	0.0341359076691712	5
C_maculatus	C_chinensis	128	g1553.t1	CALCHIM00000003153	True	0.1543	0.3673	0.4200925673836101	g1553	0.493902915745692	0.0756409780486665	-0.416872748030008	0.183964427441844	4
C_maculatus	C_chinensis	49	g7468.t1	CALCHIM00000041022	False	0.0056	0.4042	0.013854527461652647	g7468	-0.214069750662145	0.0702089312082786	-0.516087836102317	1.05958497492479e-05	4
C_maculatus	C_chinensis	334	g1647.t2	CALCHIM00000035502	NaN	not_found	not_found	not_found	g1647	-0.231057941441948	0.0997413224770951	-0.371401181815837	0.00994018978919557	5
C_maculatus	C_chinensis	293	g1483.t1	CALCHIM00000050101	False	0.045	0.3375	0.13333333333333333	g1483	0.599336556701209	1.77730029470429e-10	-0.104095353725984	0.365302400234198	5
C_maculatus	C_chinensis	192	g1511.t2	CALCHIM00000044912	False	0.0082	0.4654	0.017619252256123766	g1511	-3.81693990363024	6.01908302676586e-16	-3.63053234291622	4.54227952915258e-15	4
C_maculatus	C_chinensis	336	g1645.t1	CALCHIM00000035506	False	0.0262	0.198	0.13232323232323231	g1645	0.605109850667085	7.18954589075197e-11	-0.433561306394422	1.87214027138839e-05	5
C_maculatus	C_chinensis	76	g2905.t1	CALCHIM00000051321	True	0.3021	0.5445	0.5548209366391185	g2905	0.882386405805045	0.642939712266388	5.6639927652723	0.00437862586328217	4
C_maculatus	C_chinensis	33	g1630.t1	CALCHIM00000021129	True	0.0546	0.3586	0.15225878416062466	g1630	2.33623632548541	0.173099739095225	3.75087587900069	1.02760390503791e-08	5
C_maculatus	C_chinensis	253	g1580.t1	CALCHIM00000048845	True	0.0767	0.3402	0.22545561434450326	g1580	0.0299257479834557	0.831382876794665	0.056447054539937	0.688311717069203	5
C_maculatus	C_chinensis	216	g1694.t2	CALCHIM00000053662	True	0.0527	0.4514	0.11674789543642002	g1694	-0.897808593848227	4.10360158409567e-07	-0.219628787542311	0.260433511496397	5
C_maculatus	C_chinensis	152	g1703.t2	CALCHIM00000044301	True	0.2193	0.6472	0.3388442521631644	g1703	2.16129961280556	4.43813372623193e-21	0.483394270876876	0.0587528676152286	5
C_maculatus	C_chinensis	117	g5218.t1	CALCHIM00000025832	True	0.1366	0.6026	0.22668436773979422	g5218	NaN	1	NaN	1	2
C_maculatus	C_chinensis	52	g7474.t1	CALCHIM00000041029	True	0.164	0.5395	0.303985171455051	g7474	-0.659715971686784	5.67578355433706e-06	-0.558639568412789	0.000126305860778753	5
C_maculatus	C_chinensis	17	g1439.t1	CALCHIM00000007031	True	0.0458	0.2871	0.15952629745733193	g1439	-0.513466609528294	2.05796548743921e-05	-0.302253418064563	0.0164615130450945	5
C_maculatus	C_chinensis	176	g2918.t1	CALCHIM00000000834	False	0.0085	0.3833	0.02217584137751109	g2918	0.512994693070489	0.00170948120102966	-0.403379677299715	0.022045659203094	4
C_maculatus	C_chinensis	133	g1539.t2	CALCHIM00000003161	False	0.0109	0.4128	0.02640503875968992	g1539	-0.10583233309766	0.379920812336702	-0.768368928637052	2.24927596065869e-11	5
C_maculatus	C_chinensis	277	g1658.t1	CALCHIM00000048060	False	0.006	0.5001	0.01199760047990402	g1658	2.03858072447435	1.83350045872915e-21	0.834396202829415	0.00192376379865921	5
C_maculatus	C_chinensis	232	g7259.t1	CALCHIM00000030388	NaN	not_found	not_found	not_found	g7259	-0.656620061968138	2.32276131773071e-11	-1.14425104059221	1.01826870344408e-31	5
C_maculatus	C_chinensis	6	g7432.t1	CALCHIM00000037948	True	0.1323	0.3404	0.3886603995299648	g7432	-4.57074973719534	1.97811065328884e-46	-3.10456989808366	4.66850027995241e-32	5
C_maculatus	C_chinensis	312	g1644.t1	CALCHIM00000039623	True	0.0262	0.2072	0.12644787644787644	g1644	1.05050983911498	9.15019415832693e-17	-0.0457981379013391	0.769531985999363	5
C_maculatus	C_chinensis	92	g1400.t1	CALCHIM00000019496	False	0.0171	0.3117	0.054860442733397505	g1400	-4.12898695781173	2.12128409779875e-158	-2.66743672373763	8.42420484722554e-78	5
C_maculatus	C_chinensis	273	g1662.t1	CALCHIM00000048048	False	0.082	0.3284	0.2496954933008526	g1662	1.02836899941047	0.000128870006882109	-0.169194907836898	0.60252159261184	5
C_maculatus	C_chinensis	236	g1413.t1	CALCHIM00000047045	NaN	not_found	not_found	not_found	g1413	NaN	1	NaN	1	5
C_maculatus	C_chinensis	172	g2922.t1	CALCHIM00000000812	False	0.0128	0.2758	0.046410442349528645	g2922	0.19631248363397	0.0402620720280207	-0.175534628975967	0.0901805523222005	5
C_maculatus	C_chinensis	137	g1544.t1	CALCHIM00000003177	True	0.0316	0.3593	0.08794878931255219	g1544	-0.127803004638288	0.159542777659767	0.175204349173554	0.0571303392563633	5
C_maculatus	C_chinensis	56	g7463.t1	CALCHIM00000041040	NaN	not_found	not_found	not_found	g7463	2.81457893880663	0.00517437815982288	-0.287857746343845	0.833160070058452	5
C_maculatus	C_chinensis	13	g1443.t1	CALCHIM00000007019	NaN	not_found	not_found	not_found	g1443	6.80747341460612	8.53572593589726e-06	1.1991462231905	0.440157641309982	1
C_maculatus	C_chinensis	316	g7461.t1	CALCHIM00000049097	False	0.0449	0.4147	0.10827103930552207	g7461	1.67573257398654	6.30906144485271e-29	-0.0555705429183248	0.783022237340702	5
C_maculatus	C_chinensis	96	g1737.t1	CALCHIM00000019502	False	0.117	0.4621	0.2531919497944168	g1737	1.80924646332751	3.22736466641364e-62	-0.0805449308374005	0.613620880637671	4
C_maculatus	C_chinensis	2	g2851.t1	CALCHIM00000037919	False	0.0431	0.3943	0.10930763378138474	g2851	-1.19049967692842	1.90376095305632e-09	0.148010002212382	0.495940383942893	5
C_maculatus	C_chinensis	332	g1502.t1	CALCHIM00000046434	True	0.0361	0.2184	0.1652930402930403	g1502	-3.97599745961849	7.75503629366974e-22	-3.16586872482749	1.61117010967449e-17	5
C_maculatus	C_chinensis	196	g1572.t1	CALCHIM00000044926	False	0.0194	0.4458	0.04351727231942575	g1572	0.501640433522844	3.42998207761447e-08	0.416219029920963	1.92390605129768e-05	5
C_maculatus	C_chinensis	297	g2894.t1	CALCHIM00000034087	False	0.0102	0.3055	0.03338788870703765	g2894	0.98364286185389	6.1248778393925e-11	0.943446512162919	1.28955577674001e-09	5
C_maculatus	C_chinensis	156	g1683.t3	CALCHIM00000003194	NaN	not_found	not_found	not_found	g1683	-0.523124081496335	4.55024472677015e-05	-0.576129631796032	1.00020785289513e-05	5
C_maculatus	C_chinensis	113	g1688.t1	CALCHIM00000025819	False	0.014	0.4586	0.030527692978630616	g1688	0.0233432750033371	0.788422151384571	-0.292516026943313	0.000300683332233349	5
C_maculatus	C_chinensis	257	g1588.t2	CALCHIM00000024401	False	0.0105	0.3473	0.030233227756982436	g1588	-0.172393501933744	0.284819441585989	-0.264140863097066	0.0995079660306518	5
C_maculatus	C_chinensis	212	g2867.t5	CALCHIM00000020200	True	0.0104	0.1646	0.06318347509113001	g2867	-1.39827285257133	6.67647666396478e-41	-1.52888891757985	1.31922980512141e-48	5
C_maculatus	C_chinensis	72	g7439.t1	CALCHIM00000051304	False	0.003	0.3154	0.009511731135066582	g7439	0.963345042492281	1.16827027731975e-07	-0.651162621118729	0.000779283515524098	5
C_maculatus	C_chinensis	37	g1562.t1	CALCHIM00000040979	True	0.0091	0.3203	0.028410864814236658	g1562	0.293173031282075	0.137068664438093	-0.0424773741043453	0.86192745321225	5
C_maculatus	C_chinensis	255	g1407.t2	CALCHIM00000024489	False	0.0215	0.4303	0.04996514059958168	g1407	0.729841697061592	2.09409735761791e-05	0.200272565911432	0.325839108867719	4
C_maculatus	C_chinensis	210	g2865.t1	CALCHIM00000020196	False	0.0647	0.4381	0.14768317735676786	g2865	0.976300635133529	0.00119795470401099	1.91493505346495	9.3450346506874e-15	4
C_maculatus	C_chinensis	154	g1582.t1	CALCHIM00000044317	False	0.0013	0.243	0.005349794238683128	g1582	-1.8979720142386	1.29567050626348e-29	-2.05652375005721	3.5296805306787e-34	5
C_maculatus	C_chinensis	111	g1668.t1	CALCHIM00000025809	False	0.0125	0.2956	0.04228687415426252	g1668	1.25386499968997	2.3325281417753e-24	-0.500353369766419	0.00192321556933141	5
C_maculatus	C_chinensis	70	g7441.t1	CALCHIM00000051296	False	0.0	0.1571	0.0	g7441	0.943054294203958	1.19055629556775e-06	-0.348672748252133	0.118637499050866	5
C_maculatus	C_chinensis	35	g1632.t1	CALCHIM00000021139	False	0.0466	0.3467	0.13441015286991637	g1632	1.48049551981244	1.36310848978163e-22	-0.769038412169263	1.18228667674357e-05	5
C_maculatus	C_chinensis	330	g1499.t2	CALCHIM00000053961	True	0.0247	0.4202	0.05878153260352213	g1499	0.364007298705411	0.00155321050070382	0.065858081110965	0.622399202119092	5
C_maculatus	C_chinensis	295	g1481.t1	CALCHIM00000050106	False	0.005	0.3814	0.013109596224436287	g1481	-0.296224788743321	0.00992348937615946	-0.0390494963638955	0.786969927670358	5
C_maculatus	C_chinensis	169	g2925.t1	CALCHIM00000000798	NaN	not_found	not_found	not_found	g2925	1.39434053167198	1.79046732598189e-06	0.112581493458452	0.913304651794205	5
C_maculatus	C_chinensis	194	g1578.t1	CALCHIM00000044920	False	0.0442	0.4639	0.09527915499029964	g1578	-0.989161936796849	3.85455538387867e-20	-0.512475703131604	3.1187359679927e-06	4
C_maculatus	C_chinensis	268	g1650.t2	CALCHIM00000057940	False	0.0346	0.3304	0.10472154963680386	g1650	0.830361232601873	7.64162823928412e-11	0.349875716842425	0.0130555508141755	4
C_maculatus	C_chinensis	69	g2901.t4	CALCHIM00000051288	False	0.0083	0.1968	0.04217479674796748	g2901	-3.2556709599077	1.3782455224164e-12	-3.85122370615767	2.95891550342248e-16	5
C_maculatus	C_chinensis	314	g1488.t1	CALCHIM00000039641	False	0.0044	0.1531	0.028739386022207707	g1488	0.969463077937931	1.36937259413536e-06	-0.17177432614652	0.5411698605988	5
C_maculatus	C_chinensis	94	g1402.t1	CALCHIM00000019500	False	0.0	0.1247	0.0	g1402	0.480996462767633	4.94850395693708e-05	-0.493406154013531	0.000128231859289701	5
C_maculatus	C_chinensis	0	g2853.t1	CALCHIM00000037909	False	0.7602	1.3863	0.5483661545120103	g2853	1.58784663077059	3.90974563267541e-16	1.49817070273684	2.00622888057643e-06	4
C_maculatus	C_chinensis	209	g2863.t2	CALCHIM00000020189	True	0.0857	0.2648	0.32364048338368584	g2863	1.41769385306645	2.84822947672336e-05	-0.202854835070783	0.689390039557945	5
C_maculatus	C_chinensis	108	g1524.t1	CALCHIM00000025785	False	0.0053	0.177	0.029943502824858758	g1524	-1.8102490970865	1.5856329716156e-26	-1.8168251998467	1.26770744713692e-29	5
C_maculatus	C_chinensis	170	g2924.t1	CALCHIM00000000808	NaN	not_found	not_found	not_found	g2924	1.68366424966655	5.10987104596382e-36	-0.00741679167621388	0.974869270381555	5
C_maculatus	C_chinensis	135	g1541.t1	CALCHIM00000003173	False	0.0388	0.416	0.09326923076923077	g1541	-0.907742870458777	5.58415236778325e-16	-0.921780997476152	2.56750450147838e-16	5
C_maculatus	C_chinensis	271	g1664.t1	CALCHIM00000048042	False	0.0447	0.4101	0.10899780541331382	g1664	0.544473724298761	0.0201749967232997	-0.535185604337709	0.0530851362544707	5
C_maculatus	C_chinensis	234	g7262.t1	CALCHIM00000030403	False	0.0131	0.3681	0.03558815539255637	g7262	-0.589389850678631	0.208390472232854	-0.844941611857793	0.0881772216388388	5
C_maculatus	C_chinensis	329	g1500.t1	CALCHIM00000053956	True	0.025	0.398	0.06281407035175879	g1500	-3.53665956179457	6.6737350273462e-92	-3.66832840984719	4.34953540270101e-98	5
C_maculatus	C_chinensis	54	g1548.t1	CALCHIM00000041033	False	0.4074	1.338	0.3044843049327354	g1548	1.9326178048177	2.04299264392561e-30	1.38564394054342	0.00029886814800272	3
C_maculatus	C_chinensis	11	g7429.t2	CALCHIM00000037982	False	0.0175	0.2788	0.06276901004304161	g7429	0.489090763101337	3.52167527820762e-07	0.351133080542077	0.000443089526458657	5
C_maculatus	C_chinensis	217	g1695.t3	CALCHIM00000053686	True	0.4409	0.8717	0.5057932775037284	g1695	-1.25508797157715	2.46709255203038e-13	-2.62079384286748	1.00073210543998e-45	5
C_maculatus	C_chinensis	252	g7445.t1	CALCHIM00000037323	False	0.0073	0.3895	0.018741976893453145	g7445	-2.01343765252949	0.0250377289355202	-7.04087033334477	5.34587238979472e-07	4
C_maculatus	C_chinensis	116	g1388.t1	CALCHIM00000025830	False	0.0201	0.5365	0.037465051258154705	g1388	0.371018537172269	0.124715828134417	0.172382070086014	0.484515605693805	1
C_maculatus	C_chinensis	153	g1584.t1	CALCHIM00000044312	False	0.0151	0.3222	0.046865301055245195	g1584	-0.341088028722409	0.00514969599422554	0.757190705583225	1.80777695808631e-11	5
C_maculatus	C_chinensis	32	g1629.t1	CALCHIM00000021118	True	0.0499	0.3307	0.15089204717266405	g1629	2.09561489582114	0.0033014517639455	1.76280212112061	0.0032718890749476	5
C_maculatus	C_chinensis	77	g2908.t1	CALCHIM00000051327	NaN	not_found	not_found	not_found	g2908	-1.17286224486789	5.1874086061353e-05	0.0851187573108024	0.779499521508015	5
C_maculatus	C_chinensis	337	g1490.t1	CALCHIM00000035507	False	0.0275	0.3971	0.06925207756232687	g1490	-0.98610258757095	4.08242988082803e-14	-0.0858609621405054	0.57502741725568	5
C_maculatus	C_chinensis	292	g1484.t1	CALCHIM00000050100	True	0.0154	0.2721	0.05659683939728041	g1484	-0.334313712623383	0.0863363564329099	-0.0235406205430921	0.919782101173306	5
C_maculatus	C_chinensis	193	g1512.t1	CALCHIM00000044916	True	0.0147	0.4599	0.0319634703196347	g1512	0.600284814251934	4.77798153728737e-08	-0.226180290102482	0.0743388539122079	5
C_maculatus	C_chinensis	313	g1489.t1	CALCHIM00000039626	False	0.0092	0.3756	0.024494142705005325	g1489	0.784733913927768	8.7978922324311e-07	-0.613461363365071	0.00163363366370325	5
C_maculatus	C_chinensis	93	g1401.t1	CALCHIM00000019498	False	0.0045	0.3294	0.013661202185792348	g1401	NaN	1	NaN	1	5
C_maculatus	C_chinensis	7	g7436.t1	CALCHIM00000037957	True	0.0935	0.5817	0.16073577445418602	g7436	-2.07278815868122	2.17230602037005e-46	-1.16721361940454	5.98690318411941e-18	5
C_maculatus	C_chinensis	132	g1538.t1	CALCHIM00000003159	False	0.0617	0.3376	0.18276066350710898	g1538	0.144284126872606	0.309175003748175	-0.340699103339179	0.0207992728494137	5
C_maculatus	C_chinensis	177	g2917.t1	CALCHIM00000000836	NaN	not_found	not_found	not_found	g2917	0.207376826964513	0.0346635936150671	-0.122421693932115	0.249691413131868	5
C_maculatus	C_chinensis	233	g7261.t1	CALCHIM00000030390	False	0.0577	0.6537	0.08826678904696345	g7261	-0.829718251198834	4.81827950078516e-05	-0.139964814875606	0.594209230065371	3
C_maculatus	C_chinensis	276	g1659.t1	CALCHIM00000048059	False	0.0092	0.287	0.03205574912891986	g1659	0.215043264591111	0.272767694788379	-1.01327469568275	4.29622417038393e-07	5
C_maculatus	C_chinensis	16	g1440.t1	CALCHIM00000007030	False	0.0174	0.4062	0.04283604135893648	g1440	2.53131233118528	0.0208608419420578	-0.251455907719772	0.897615528535432	5
C_maculatus	C_chinensis	53	g7466.t1	CALCHIM00000041031	False	0.032	0.446	0.07174887892376682	g7466	-1.23166831386195	9.03799381507716e-07	0.379141828602717	0.238002156411692	4
C_maculatus	C_chinensis	231	g7258.t2	CALCHIM00000030373	False	0.0765	0.4157	0.18402694250661533	g7258	0.273664788392421	0.302460893914345	2.19481138838962	9.22481634820725e-26	4
C_maculatus	C_chinensis	274	g1661.t2	CALCHIM00000048049	False	0.0434	0.4619	0.09395973154362416	g1661	0.0731927731031601	0.52977194835297	-0.440953261641763	6.0800002125487e-05	5
C_maculatus	C_chinensis	188	g1448.t1	CALCHIM00000003513	True	0.0644	0.3416	0.1885245901639344	g1448	-0.197677499683082	0.115417275536365	-0.666253507631389	6.63557417400502e-08	4
C_maculatus	C_chinensis	130	g1551.t1	CALCHIM00000003157	False	0.0	0.0648	0.0	g1551	0.799691595339077	3.47804555729645e-12	0.0612662014349716	0.688641083343293	5
C_maculatus	C_chinensis	175	g2919.t1	CALCHIM00000000831	False	0.0112	0.3443	0.03252977054893988	g2919	0.261822692156784	0.00330178130663362	0.451879893136272	3.66617242707381e-07	5
C_maculatus	C_chinensis	289	g1575.t2	CALCHIM00000029455	False	0.0091	0.563	0.016163410301953823	g1575	0.503048817234534	0.000205406353822268	0.655268283692522	3.12349170282299e-06	5
C_maculatus	C_chinensis	14	g1442.t1	CALCHIM00000007022	False	0.0015	0.2244	0.006684491978609626	g1442	-0.349955921186698	0.000222777912772486	-0.683502862458528	4.74348907611156e-13	5
C_maculatus	C_chinensis	51	g7475.t2	CALCHIM00000041024	False	0.0075	0.2318	0.03235547886108714	g7475	-0.142981039841329	0.265006586736342	0.16932695440998	0.185677570549839	5
C_maculatus	C_chinensis	311	g1643.t3	CALCHIM00000039622	NaN	not_found	not_found	not_found	g1643	0.441249079825118	6.17201144210213e-08	0.0747295036535853	0.45550555324954	5
C_maculatus	C_chinensis	91	g1399.t2	CALCHIM00000019488	False	0.0071	0.1804	0.0393569844789357	g1399	-1.70923902772914	7.96118800769707e-58	-1.55879251244428	8.96651415458617e-50	5
C_maculatus	C_chinensis	29	g1424.t1	CALCHIM00000007106	True	0.0387	0.3827	0.10112359550561797	g1424	1.46076891945885	3.88254725024615e-26	0.00339710902960231	0.986159749891965	5
C_maculatus	C_chinensis	148	g1609.t1	CALCHIM00000034561	False	0.0038	0.3486	0.010900745840504876	g1609	0.132921339332371	0.685801957289308	0.103792281529231	0.756138989140787	5
C_maculatus	C_chinensis	5	g2844.t1	CALCHIM00000037936	False	0.0098	0.3174	0.030875866414618775	g2844	0.0923316473789624	0.819607340150213	-0.833499693485688	0.0184415831811623	5
C_maculatus	C_chinensis	249	g7253.t1	CALCHIM00000037315	True	0.0238	0.3134	0.07594128908742821	g7253	-4.16754341783094	4.04464545021315e-34	-1.19291099814249	2.77210451489359e-08	4
C_maculatus	C_chinensis	48	g7467.t1	CALCHIM00000041021	True	0.0737	0.4827	0.15268282577170084	g7467	2.10779442265669	1.14425872942115e-33	-0.314639280159202	0.336236313944622	5
C_maculatus	C_chinensis	335	g1646.t2	CALCHIM00000035504	True	0.0274	0.3228	0.0848822800495663	g1646	0.257852132072829	0.204333777581432	-0.766210467176946	0.000456571515958211	5
C_maculatus	C_chinensis	191	g1510.t1	CALCHIM00000044908	True	0.0301	0.4328	0.06954713493530498	g1510	0.477371749679759	9.13535846931056e-06	-0.234186882375875	0.0462459500063397	5
C_maculatus	C_chinensis	228	g2890.t1	CALCHIM00000050165	False	0.0037	0.2907	0.012727898176814585	g2890	3.60786990889016	9.61986818846736e-09	1.73158888255068	0.146745913567804	5
C_maculatus	C_chinensis	290	g2910.t1	CALCHIM00000000652	False	0.0231	0.4429	0.0521562429442312	g2910	-1.17321896491629	1.86125987385561e-09	0.178066071816859	0.355734337795265	5
C_maculatus	C_chinensis	129	g1552.t1	CALCHIM00000003154	False	0.1054	0.4727	0.22297440236936744	g1552	0.408254929501152	0.025521659371118	-0.395155979393754	0.0545272836805703	5
C_maculatus	C_chinensis	114	g1691.t1	CALCHIM00000025823	False	0.0245	0.296	0.08277027027027027	g1691	-4.29856081674697	2.79308939337111e-87	-3.32432983548321	2.41340401192204e-64	4
C_maculatus	C_chinensis	151	g14355.t1	CALCHIM00000051701	True	0.0842	0.2989	0.2816995650719304	g14355	0.848325093076978	0.0626427809882073	2.35468991252416	3.05822046237765e-07	2
C_maculatus	C_chinensis	215	g2871.t1	CALCHIM00000020213	False	0.0232	0.3477	0.06672418751797526	g2871	1.70355885617698	1.49549872208058e-20	0.340907625201815	0.12221420390419	5
C_maculatus	C_chinensis	250	g7252.t1	CALCHIM00000037318	True	0.0321	0.377	0.08514588859416444	g7252	-2.96745927161256	3.62181146385204e-60	-1.03720435619275	1.97606826696164e-09	4
C_maculatus	C_chinensis	308	g1516.t1	CALCHIM00000000352	False	0.0	0.1724	0.0	g1516	0.995591700412867	2.9253963702696e-08	-0.324601940422657	0.17420658167491	5
C_maculatus	C_chinensis	88	g1477.t1	CALCHIM00000031083	False	0.0242	0.4319	0.05603148877054873	g1477	-0.696694697628505	0.00780606614353444	-1.38625128928598	2.26291889455384e-07	5
C_maculatus	C_chinensis	30	g1423.t1	CALCHIM00000007108	False	0.0343	0.2918	0.11754626456477038	g1423	1.43035229919517	1.74349571573273e-22	0.78006215721037	1.41579934941162e-06	5
C_maculatus	C_chinensis	75	g2904.t1	CALCHIM00000051318	False	0.0744	0.4283	0.17371001634368433	g2904	NaN	1	NaN	1	3
C_maculatus	C_chinensis	294	g1482.t2	CALCHIM00000050102	False	0.0047	0.2084	0.022552783109404992	g1482	1.09685269714846	5.52217872208044e-30	-0.584832151812193	2.07868605374991e-08	5
C_maculatus	C_chinensis	168	g2926.t1	CALCHIM00000000795	False	0.0429	0.5668	0.07568807339449542	g2926	0.823054295894888	0.000978425617993995	2.34843920388471	1.98999974608001e-19	4
C_maculatus	C_chinensis	195	g1573.t1	CALCHIM00000044922	False	0.0687	0.5681	0.1209294138355923	g1573	1.92469481866412	8.61607830378338e-33	-2.40390741528918	8.63324081583618e-27	5
C_maculatus	C_chinensis	269	g1666.t1	CALCHIM00000048037	False	0.0093	0.3074	0.030253741054001297	g1666	1.03845466415735	1.04842913245608e-24	0.00237416251468669	0.986388420500885	5
C_maculatus	C_chinensis	331	g1498.t1	CALCHIM00000053962	NaN	not_found	not_found	not_found	g1498	-1.63186855858961	3.03673938351413e-06	-0.0251618231124622	0.959155887685328	5
C_maculatus	C_chinensis	34	g1631.t1	CALCHIM00000021137	False	0.016	0.2819	0.05675771550195105	g1631	1.23141065073958	4.41800970965674e-08	0.126955444297317	0.727415408233107	4
C_maculatus	C_chinensis	71	g7440.t1	CALCHIM00000051300	False	0.0426	0.334	0.1275449101796407	g7440	0.218846500578333	0.331036267200622	0.163410261579659	0.510879262416017	5
C_maculatus	C_chinensis	211	g2866.t1	CALCHIM00000020197	False	0.0029	0.1963	0.01477330616403464	g2866	0.448131884901571	4.44179769992615e-08	-0.578162227932601	1.33707185130759e-11	5
C_maculatus	C_chinensis	254	g1405.t2	CALCHIM00000024482	True	0.0436	0.4991	0.08735724303746745	g1405	0.150883351002629	0.29444078740566	-0.131211536332063	0.399365202674377	5
C_maculatus	C_chinensis	110	g1667.t2	CALCHIM00000025805	False	0.0514	0.4413	0.11647405393156582	g1667	-0.177743097629238	0.124505632130887	0.894873187058585	6.81734268655661e-16	5
C_maculatus	C_chinensis	155	g1581.t1	CALCHIM00000044338	False	0.0179	0.2268	0.07892416225749559	g1581	0.63941264732444	2.37955023495275e-09	-0.143570546830927	0.25448262698554	5
C_maculatus	C_chinensis	328	g1579.t1	CALCHIM00000039587	False	0.0362	0.3119	0.1160628406540558	g1579	0.158753786702558	0.104515563912653	-0.569462044776875	3.8731836250069e-09	5
C_maculatus	C_chinensis	10	g7430.t1	CALCHIM00000037979	False	0.0273	0.3831	0.07126076742364919	g7430	1.06154427816632	7.44215151690042e-13	-0.77946577403937	0.000101909640106856	5
C_maculatus	C_chinensis	55	g7465.t1	CALCHIM00000041035	NaN	not_found	not_found	not_found	g7465	-0.130706901514732	0.5599234547311	1.3177268884643	7.5202409046293e-12	5
C_maculatus	C_chinensis	134	g1540.t1	CALCHIM00000003169	True	0.1297	0.4697	0.27613370236321055	g1540	-0.394743072062285	9.36749688890191e-05	-1.04271301816163	1.4559620369281e-24	5
C_maculatus	C_chinensis	171	g2923.t2	CALCHIM00000000811	False	0.0299	0.4169	0.07171983689134084	g2923	-0.860609351460922	1.76910506719385e-13	-0.197409883271907	0.123118969933924	5
C_maculatus	C_chinensis	235	g7264.t4	CALCHIM00000030405	False	0.0055	0.2808	0.019586894586894586	g7264	0.656724769257827	8.27481851759396e-05	-0.0488283349300946	0.823266375789677	5
C_maculatus	C_chinensis	270	g1665.t1	CALCHIM00000048040	True	0.0634	0.3558	0.1781899943788645	g1665	0.572611226308362	3.26447671808093e-09	0.41877821102601	3.3945153707176e-05	5
C_maculatus	C_chinensis	1	g2852.t3	CALCHIM00000037914	False	0.0028	0.3357	0.008340780458742925	g2852	-0.461042968820361	0.000420506100353627	-0.772038054929431	5.79345396040801e-09	5
C_maculatus	C_chinensis	208	g2862.t1	CALCHIM00000020187	False	0.0365	0.3638	0.10032985156679493	g2862	0.0801527059375216	0.486048309737155	-0.0542917582223018	0.684513690654047	5
C_maculatus	C_chinensis	109	g1522.t2	CALCHIM00000025799	True	0.0714	0.6395	0.11164972634870994	g1522	1.84215537594817	2.38194648694889e-18	0.515974268045596	0.0977487651038008	4
C_maculatus	C_chinensis	68	g2900.t1	CALCHIM00000051285	False	0.1588	0.3313	0.47932387564141266	g2900	NaN	1	NaN	1	3
C_maculatus	C_chinensis	315	g1487.t1	CALCHIM00000039643	False	0.0247	0.2385	0.10356394129979037	g1487	0.214366131585425	0.0526518874696769	0.00134577695763704	0.992747544848221	5
C_maculatus	C_chinensis	95	g1403.t1	CALCHIM00000019501	False	0.026	0.1925	0.13506493506493505	g1403	-0.113182531303563	0.186396400224542	0.207373554350532	0.0128515090697764	5
C_maculatus	C_chinensis	3	g2846.t1	CALCHIM00000037934	NaN	not_found	not_found	not_found	g2846	-0.468908124986656	0.00150306042080905	-0.176848940909011	0.259380898596366	1
